Variable:,tas
,Malta,Attard,Balzan,Birgu,Birkirkara,Birzebbugia,Bormla,Dingli,Fgura,Floriana,Fontana,Ghajnsielem,Gharb,Gharghur,Ghasri,Ghaxaq,Gudja,Gzira,Hamrun,Iklin,Isla,Kalkara,Kercem,Kirkop,Lija,Luqa,Marsa,Marsascala,Marsaxlokk,Mdina,Mellieha,Mgarr,Mosta,Mqabba,Msida,Munxar,Nadur,Naxxar,Paola,Pembroke,Pieta,Qala,Qormi,Qrendi,"Rabat (malta)","Rabat (victoria)",Safi,"San Giljan","San Gwann","San Lawrenz","San Pawl Ii-bahar",Sannat,"Santa Lucija","Santa Venera",Siggiewi,Sliema,Swieqi,"Ta' Xbiex",Tarxien,Valletta,Xaghra,Xewkija,Xghajra,Zabbar,"Zebbug (gozo)","Zebbug (malta)",Zejtun,Zurrieq
2062,20.10,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.11,20.11,20.42,20.11,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.11,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.11,20.11,20.42,20.42,20.42,20.42,20.11,20.42,20.42,20.42,20.11,20.42,20.42,20.42,20.11,20.42,20.11,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.11,20.11,20.42,20.42,20.11,20.42,20.42,20.42
2063,20.61,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.63,20.63,20.92,20.63,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.63,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.63,20.63,20.92,20.92,20.92,20.92,20.63,20.92,20.92,20.92,20.63,20.92,20.92,20.92,20.63,20.92,20.63,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.92,20.63,20.63,20.92,20.92,20.63,20.92,20.92,20.92
2064,20.65,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.67,20.67,20.98,20.67,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.67,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.67,20.67,20.98,20.98,20.98,20.98,20.67,20.98,20.98,20.98,20.67,20.98,20.98,20.98,20.67,20.98,20.67,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.67,20.67,20.98,20.98,20.67,20.98,20.98,20.98
2065,20.47,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.47,20.47,20.75,20.47,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.47,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.47,20.47,20.75,20.75,20.75,20.75,20.47,20.75,20.75,20.75,20.47,20.75,20.75,20.75,20.47,20.75,20.47,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.75,20.47,20.47,20.75,20.75,20.47,20.75,20.75,20.75
2066,20.19,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.20,20.20,20.46,20.20,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.20,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.20,20.20,20.46,20.46,20.46,20.46,20.20,20.46,20.46,20.46,20.20,20.46,20.46,20.46,20.20,20.46,20.20,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.20,20.20,20.46,20.46,20.20,20.46,20.46,20.46
2067,20.47,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.48,20.48,20.73,20.48,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.48,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.48,20.48,20.73,20.73,20.73,20.73,20.48,20.73,20.73,20.73,20.48,20.73,20.73,20.73,20.48,20.73,20.48,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.48,20.48,20.73,20.73,20.48,20.73,20.73,20.73
2068,20.50,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.52,20.52,20.81,20.52,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.52,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.52,20.52,20.81,20.81,20.81,20.81,20.52,20.81,20.81,20.81,20.52,20.81,20.81,20.81,20.52,20.81,20.52,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.52,20.52,20.81,20.81,20.52,20.81,20.81,20.81
2069,20.36,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.38,20.38,20.74,20.38,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.38,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.38,20.38,20.74,20.74,20.74,20.74,20.38,20.74,20.74,20.74,20.38,20.74,20.74,20.74,20.38,20.74,20.38,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.38,20.38,20.74,20.74,20.38,20.74,20.74,20.74
2070,20.40,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.42,20.42,20.78,20.42,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.42,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.42,20.42,20.78,20.78,20.78,20.78,20.42,20.78,20.78,20.78,20.42,20.78,20.78,20.78,20.42,20.78,20.42,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.42,20.42,20.78,20.78,20.42,20.78,20.78,20.78
2071,20.19,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.21,20.21,20.55,20.21,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.21,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.21,20.21,20.55,20.55,20.55,20.55,20.21,20.55,20.55,20.55,20.21,20.55,20.55,20.55,20.21,20.55,20.21,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.21,20.21,20.55,20.55,20.21,20.55,20.55,20.55
2072,20.42,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.45,20.45,20.67,20.45,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.45,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.45,20.45,20.67,20.67,20.67,20.67,20.45,20.67,20.67,20.67,20.45,20.67,20.67,20.67,20.45,20.67,20.45,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.45,20.45,20.67,20.67,20.45,20.67,20.67,20.67
2073,20.22,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.24,20.24,20.59,20.24,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.24,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.24,20.24,20.59,20.59,20.59,20.59,20.24,20.59,20.59,20.59,20.24,20.59,20.59,20.59,20.24,20.59,20.24,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.24,20.24,20.59,20.59,20.24,20.59,20.59,20.59
2074,20.28,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.28,20.28,20.65,20.28,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.28,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.28,20.28,20.65,20.65,20.65,20.65,20.28,20.65,20.65,20.65,20.28,20.65,20.65,20.65,20.28,20.65,20.28,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.65,20.28,20.28,20.65,20.65,20.28,20.65,20.65,20.65
2075,20.34,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.34,20.34,20.69,20.34,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.34,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.34,20.34,20.69,20.69,20.69,20.69,20.34,20.69,20.69,20.69,20.34,20.69,20.69,20.69,20.34,20.69,20.34,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.69,20.34,20.34,20.69,20.69,20.34,20.69,20.69,20.69
2076,20.66,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,20.69,20.69,21.03,20.69,21.03,21.03,21.03,21.03,21.03,21.03,21.03,20.69,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,20.69,20.69,21.03,21.03,21.03,21.03,20.69,21.03,21.03,21.03,20.69,21.03,21.03,21.03,20.69,21.03,20.69,21.03,21.03,21.03,21.03,21.03,21.03,21.03,21.03,20.69,20.69,21.03,21.03,20.69,21.03,21.03,21.03
2077,20.16,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.16,20.16,20.52,20.16,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.16,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.16,20.16,20.52,20.52,20.52,20.52,20.16,20.52,20.52,20.52,20.16,20.52,20.52,20.52,20.16,20.52,20.16,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.16,20.16,20.52,20.52,20.16,20.52,20.52,20.52
2078,20.48,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.50,20.50,20.76,20.50,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.50,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.50,20.50,20.76,20.76,20.76,20.76,20.50,20.76,20.76,20.76,20.50,20.76,20.76,20.76,20.50,20.76,20.50,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.76,20.50,20.50,20.76,20.76,20.50,20.76,20.76,20.76
2079,20.09,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.10,20.10,20.42,20.10,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.10,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.10,20.10,20.42,20.42,20.42,20.42,20.10,20.42,20.42,20.42,20.10,20.42,20.42,20.42,20.10,20.42,20.10,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.10,20.10,20.42,20.42,20.10,20.42,20.42,20.42
2080,20.36,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.37,20.37,20.66,20.37,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.37,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.37,20.37,20.66,20.66,20.66,20.66,20.37,20.66,20.66,20.66,20.37,20.66,20.66,20.66,20.37,20.66,20.37,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.37,20.37,20.66,20.66,20.37,20.66,20.66,20.66
2081,20.46,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.47,20.47,20.67,20.47,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.47,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.47,20.47,20.67,20.67,20.67,20.67,20.47,20.67,20.67,20.67,20.47,20.67,20.67,20.67,20.47,20.67,20.47,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.67,20.47,20.47,20.67,20.67,20.47,20.67,20.67,20.67
2082,20.22,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.24,20.24,20.57,20.24,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.24,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.24,20.24,20.57,20.57,20.57,20.57,20.24,20.57,20.57,20.57,20.24,20.57,20.57,20.57,20.24,20.57,20.24,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.24,20.24,20.57,20.57,20.24,20.57,20.57,20.57
2083,20.00,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.00,20.00,20.40,20.00,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.00,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.00,20.00,20.40,20.40,20.40,20.40,20.00,20.40,20.40,20.40,20.00,20.40,20.40,20.40,20.00,20.40,20.00,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.40,20.00,20.00,20.40,20.40,20.00,20.40,20.40,20.40
2084,20.20,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.22,20.22,20.54,20.22,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.22,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.22,20.22,20.54,20.54,20.54,20.54,20.22,20.54,20.54,20.54,20.22,20.54,20.54,20.54,20.22,20.54,20.22,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.22,20.22,20.54,20.54,20.22,20.54,20.54,20.54
2085,20.25,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.26,20.26,20.55,20.26,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.26,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.26,20.26,20.55,20.55,20.55,20.55,20.26,20.55,20.55,20.55,20.26,20.55,20.55,20.55,20.26,20.55,20.26,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.26,20.26,20.55,20.55,20.26,20.55,20.55,20.55
2086,20.36,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.37,20.37,20.68,20.37,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.37,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.37,20.37,20.68,20.68,20.68,20.68,20.37,20.68,20.68,20.68,20.37,20.68,20.68,20.68,20.37,20.68,20.37,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.37,20.37,20.68,20.68,20.37,20.68,20.68,20.68
2087,20.11,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.13,20.13,20.42,20.13,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.13,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.13,20.13,20.42,20.42,20.42,20.42,20.13,20.42,20.42,20.42,20.13,20.42,20.42,20.42,20.13,20.42,20.13,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.42,20.13,20.13,20.42,20.42,20.13,20.42,20.42,20.42
2088,20.37,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.39,20.39,20.71,20.39,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.39,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.39,20.39,20.71,20.71,20.71,20.71,20.39,20.71,20.71,20.71,20.39,20.71,20.71,20.71,20.39,20.71,20.39,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.39,20.39,20.71,20.71,20.39,20.71,20.71,20.71
2089,20.31,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.32,20.32,20.59,20.32,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.32,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.32,20.32,20.59,20.59,20.59,20.59,20.32,20.59,20.59,20.59,20.32,20.59,20.59,20.59,20.32,20.59,20.32,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.59,20.32,20.32,20.59,20.59,20.32,20.59,20.59,20.59
2090,20.34,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.35,20.35,20.78,20.35,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.35,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.35,20.35,20.78,20.78,20.78,20.78,20.35,20.78,20.78,20.78,20.35,20.78,20.78,20.78,20.35,20.78,20.35,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.35,20.35,20.78,20.78,20.35,20.78,20.78,20.78
2091,20.18,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.20,20.20,20.57,20.20,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.20,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.20,20.20,20.57,20.57,20.57,20.57,20.20,20.57,20.57,20.57,20.20,20.57,20.57,20.57,20.20,20.57,20.20,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.57,20.20,20.20,20.57,20.57,20.20,20.57,20.57,20.57
2092,20.29,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.32,20.32,20.68,20.32,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.32,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.32,20.32,20.68,20.68,20.68,20.68,20.32,20.68,20.68,20.68,20.32,20.68,20.68,20.68,20.32,20.68,20.32,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.32,20.32,20.68,20.68,20.32,20.68,20.68,20.68
2093,20.21,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.20,20.20,20.52,20.20,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.20,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.20,20.20,20.52,20.52,20.52,20.52,20.20,20.52,20.52,20.52,20.20,20.52,20.52,20.52,20.20,20.52,20.20,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.52,20.20,20.20,20.52,20.52,20.20,20.52,20.52,20.52
2094,20.10,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.11,20.11,20.46,20.11,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.11,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.11,20.11,20.46,20.46,20.46,20.46,20.11,20.46,20.46,20.46,20.11,20.46,20.46,20.46,20.11,20.46,20.11,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.11,20.11,20.46,20.46,20.11,20.46,20.46,20.46
2095,20.41,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.43,20.43,20.72,20.43,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.43,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.43,20.43,20.72,20.72,20.72,20.72,20.43,20.72,20.72,20.72,20.43,20.72,20.72,20.72,20.43,20.72,20.43,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.72,20.43,20.43,20.72,20.72,20.43,20.72,20.72,20.72
2096,20.17,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.17,20.17,20.54,20.17,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.17,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.17,20.17,20.54,20.54,20.54,20.54,20.17,20.54,20.54,20.54,20.17,20.54,20.54,20.54,20.17,20.54,20.17,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.54,20.17,20.17,20.54,20.54,20.17,20.54,20.54,20.54
2097,19.93,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.96,19.96,20.24,19.96,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.96,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.96,19.96,20.24,20.24,20.24,20.24,19.96,20.24,20.24,20.24,19.96,20.24,20.24,20.24,19.96,20.24,19.96,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.96,19.96,20.24,20.24,19.96,20.24,20.24,20.24
2098,20.04,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.06,20.06,20.35,20.06,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.06,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.06,20.06,20.35,20.35,20.35,20.35,20.06,20.35,20.35,20.35,20.06,20.35,20.35,20.35,20.06,20.35,20.06,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.06,20.06,20.35,20.35,20.06,20.35,20.35,20.35
2099,19.87,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.89,19.89,20.24,19.89,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.89,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.89,19.89,20.24,20.24,20.24,20.24,19.89,20.24,20.24,20.24,19.89,20.24,20.24,20.24,19.89,20.24,19.89,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,19.89,19.89,20.24,20.24,19.89,20.24,20.24,20.24
2100,19.94,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,19.95,19.95,20.26,19.95,20.26,20.26,20.26,20.26,20.26,20.26,20.26,19.95,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,19.95,19.95,20.26,20.26,20.26,20.26,19.95,20.26,20.26,20.26,19.95,20.26,20.26,20.26,19.95,20.26,19.95,20.26,20.26,20.26,20.26,20.26,20.26,20.26,20.26,19.95,19.95,20.26,20.26,19.95,20.26,20.26,20.26
