Variable:,tas
,Seychelles,Aldabra,Alphonse,"Anse Aux Pins","Anse Boileau","Anse Etoile","Anse Royale",Aride,Assumption,Astove,"Au Cap","Baie Lazare","Beau Vallon","Bel Air",Belombre,Bijoutier,Bird,Cascade,"Cerf Island",Conception,Cosmoledo,Cousin,Cousine,Curieuse,Darros,Denis,Desnoeufs,Desroches,"English River",Farquhar,Felicite,Fregate,Glacis,"Grand Anse Mahe","Grande Soeur","Ile du Sud","La Digue","Les Mamelles",Marie-Louise,"Mont Buxton","Mont Fleuri","North Island","Petite Soeur",Plaisance,Platte,"Pointe Larue",Poivre,"Port Glaud",Praslin,Providence,Remire,"Roche Caiman",Silhouette,"St Louis","St. Francois","St. Joseph Atoll","St. Pierre","Ste Anne",Takamaka,Therese,Coetivy
2068,27.22,26.66,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37
2069,27.03,26.41,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22
2070,27.16,26.58,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32
2071,27.31,26.76,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46,27.46
2072,26.98,26.44,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12
2073,26.99,26.41,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16,27.16
2074,27.32,26.78,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45
2075,27.06,26.53,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18
2076,27.16,26.51,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36
2077,27.21,26.75,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32
2078,27.12,26.55,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33
2079,27.15,26.51,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33
2080,27.33,26.65,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54
2081,27.09,26.52,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25
2082,27.22,26.75,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33,27.33
2083,27.25,26.64,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.44
2084,26.98,26.48,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08
2085,26.90,26.40,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01
2086,26.86,26.30,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01
2087,27.24,26.74,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37
2088,27.10,26.60,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24,27.24
2089,26.92,26.47,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00,27.00
2090,27.21,26.70,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36
2091,27.24,26.69,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36
2092,26.95,26.43,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09,27.09
2093,26.97,26.39,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11,27.11
2094,27.16,26.58,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32,27.32
2095,27.16,26.63,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28,27.28
2096,26.91,26.48,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02,27.02
2097,27.07,26.55,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19,27.19
2098,26.95,26.43,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07,27.07
2099,27.01,26.42,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18,27.18
2100,27.21,26.68,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37
